name,lat,lng
AMK-0339,1.372177,103.852826
AMK-033A,1.37132,103.853742
AMK-033B,1.371051,103.852114
AMK-033C,1.371051,103.851986
AMK-033D,1.370728,103.85197
AMK-033E,1.37263,103.850923
AMK-033F,1.372434,103.850873
AMK-0340,1.369947,103.845891
AMK-0341,1.370747,103.848376
AMK-0342,1.36905,103.833774
AMK-0343,1.365953,103.844797
AMK-0344,1.365907,103.844799
AMK-0345,1.365984,103.844731
AMK-0346,1.365936,103.844818
AMK-0347,1.366007,103.844697
AMK-0348,1.365982,103.84468
AMK-0349,1.365904,103.844771
AMK-034A,1.365361,103.844367
AMK-034B,1.365275,103.844239
AMK-034C,1.365351,103.844387
AMK-034D,1.365372,103.844349
AMK-034E,1.365296,103.844584
AMK-034F,1.365375,103.844331
AMK-0350,1.364887,103.844326
AMK-0351,1.364662,103.844431
AMK-0352,1.364676,103.844401
AMK-0353,1.364827,103.844479
AMK-0354,1.364871,103.844321
AMK-0355,1.364812,103.844452
AMK-0356,1.364271,103.846611
AMK-0357,1.364168,103.847117
AMK-0358,1.364144,103.847142
AMK-0359,1.364294,103.846653
AMK-035A,1.364146,103.847074
AMK-035B,1.36446,103.846713
AMK-035C,1.364436,103.846747
AMK-035D,1.364653,103.84705
AMK-035E,1.36458,103.847127
AMK-035F,1.368236,103.858358
AMK-0360,1.368229,103.858663
AMK-0361,1.368238,103.858497
AMK-0362,1.372131,103.853002
AMK-0363,1.37124,103.853043
AMK-0364,1.371254,103.853002
AMK-0365,1.371265,103.852924
AMK-0366,1.371077,103.852689
AMK-0367,1.371203,103.853146
AMK-0368,1.372209,103.850519
AMK-0369,1.372055,103.850489
AMK-036A,1.36957,103.845846
AMK-036B,1.36943,103.846241
AMK-036C,1.365574,103.845148
AMK-036D,1.365558,103.845114
AMK-036E,1.365508,103.84519
AMK-036F,1.365489,103.845213
AMK-0370,1.365525,103.84514
AMK-0371,1.365281,103.844595
AMK-0372,1.364601,103.844672
AMK-0373,1.364581,103.844719
AMK-0374,1.364685,103.845014
AMK-0375,1.364542,103.844971
AMK-0376,1.364622,103.844687
AMK-0377,1.364568,103.844848
AMK-0378,1.36461,103.844727
AMK-0379,1.36417,103.847624
AMK-037A,1.363989,103.847575
AMK-037B,1.368479,103.857859
AMK-037C,1.368476,103.857795
AMK-037D,1.368469,103.857959
AMK-037E,1.371936,103.8537
AMK-037F,1.372126,103.850119
AMK-0380,1.371915,103.850256
AMK-0381,1.369435,103.846611
AMK-0382,1.369444,103.846469
AMK-0383,1.371885,103.853913
AMK-0384,1.371846,103.85407
AMK-0385,1.371872,103.851185
AMK-0386,1.371878,103.851124
AMK-0387,1.371777,103.836012
AMK-0388,1.387114,103.848021
AMK-0389,1.390752,103.838224
AMK-038C,1.369108,103.846442
AMK-038D,1.375931,103.8322
AMK-038E,1.389894,103.837098
AMK-0390,1.376221,103.839308
AMK-0391,1.376524,103.839606
AMK-0392,1.377023,103.828211
AMK-0393,1.366262,103.855287
AMK-0394,1.369699,103.84166
AMK-0395,1.371146,103.834616
AMK-0396,1.37677,103.834736
AMK-0397,1.370392,103.836574
AMK-0398,1.370387,103.836808
AMK-0399,1.376272,103.834386
AMK-039A,1.38078,103.848213
AMK-039B,1.38044,103.849731
AMK-039C,1.378331,103.850229
AMK-039D,1.37845,103.848206
AMK-039E,1.381739,103.84837
AMK-039F,1.380682,103.848748
AMK-03A0,1.382112,103.84981
AMK-03A1,1.377972,103.848282
AMK-03A2,1.37968,103.849684
AMK-03A3,1.378925,103.850143
AMK-03A4,1.383897,103.849327
AMK-03A5,1.383031,103.849142
AMK-03A6,1.357539,103.855879
AMK-03A7,1.368279,103.853035
AMK-03A8,1.377798,103.855609
AMK-03A9,1.377382,103.855499
AMK-03AA,1.377199,103.855578
AMK-03AB,1.377368,103.85558
AMK-03AC,1.374456,103.845482
AMK-03AD,1.367076,103.840753
AMK-03AE,1.38141,103.841082
AMK-03AF,1.372762,103.837782
AMK-03B0,1.372214,103.849614
AMK-03B1,1.372258,103.852645
AMK-03B2,1.372274,103.84867
AMK-03B3,1.368374,103.853649
AMK-03B4,1.372522,103.854152
AMK-03B6,1.372389,103.854656
AMK-03B7,1.382193,103.844551
AMK-03BA,1.382008,103.844961
AMK-03BB,1.372037,103.856601
AMK-03BC,1.363511,103.849869
AMK-03BD,1.36156,103.851081
AMK-03BE,1.361272,103.852508
AMK-03BF,1.36217,103.853076
AMK-03C0,1.364631,103.852388
AMK-03C1,1.367428,103.850416
AMK-03C2,1.374873,103.847824
AMK-03C3,1.37832,103.844695
AMK-03C4,1.378518,103.847172
AMK-03C5,1.366077,103.844066
AMK-03C6,1.376508,103.849325
AMK-03C7,1.37357,103.844988
AMK-03C8,1.376411,103.844656
AMK-03C9,1.37722,103.840321
AMK-03CA,1.375898,103.852926
AMK-03CB,1.371863,103.833179
AMK-03CC,1.370239,103.832325
AMK-03CD,1.378771,103.847331
AMK-03CE,1.385435,103.842712
AMK-03CF,1.381831,103.843827
AMK-03D0,1.374667,103.854917
AMK-03D1,1.359226,103.85517
AMK-03D2,1.389898,103.838517
AMK-03D3,1.358756,103.856062
AMK-03D4,1.36593,103.837796
AMK-03D5,1.369517,103.851141
AMK-03D6,1.379543,103.842718
AMK-03D7,1.385502,103.838993
AMK-03D8,1.39189,103.853817
AMK-03D9,1.364856,103.84068
AMK-03DA,1.365988,103.839328
AMK-03DB,1.367512,103.837909
AMK-03DC,1.380931,103.835736
AMK-03DD,1.3799,103.836779
AMK-03DE,1.380357,103.838752
AMK-03DF,1.381143,103.842106
AMK-03E0,1.381552,103.842918
AMK-03E1,1.368944,103.852659
AMK-03E2,1.368968,103.852866
AMK-03E3,1.375514,103.849052
AMK-03E4,1.374829,103.848606
AMK-03E5,1.374907,103.849307
AMK-03E6,1.367388,103.853828
AMK-03E7,1.366249,103.853398
AMK-03E8,1.365666,103.855306
AMK-03E9,1.373382,103.848745
AMK-03EA,1.373455,103.84948
AMK-03EB,1.372741,103.850039
AMK-03EC,1.372999,103.850402
AMK-03ED,1.373127,103.852069
AMK-03EE,1.37289,103.85325
AMK-03EF,1.374114,103.853739
AMK-03F0,1.374119,103.854535
AMK-03F1,1.374156,103.854595
AMK-03F2,1.374514,103.854461
AMK-03F3,1.375134,103.853363
AMK-03F4,1.371161,103.843665
AMK-03F5,1.371132,103.843887
AMK-03F6,1.371122,103.843972
AMK-03F7,1.37834,103.866747
AMK-03F8,1.379408,103.83913
AMK-03F9,1.367777,103.854151
AMK-03FA,1.379327,103.84268
AMK-03FB,1.377808,103.8439
AMK-03FC,1.377808,103.84405
AMK-03FD,1.372034,103.850662
AMK-03FE,1.371835,103.851227
AMK-03FF,1.369876,103.844003
AMK-0400,1.370843,103.8449
AMK-0401,1.370898,103.844498
AMK-0402,1.370844,103.864774
AMK-0403,1.368018,103.839754
AMK-0404,1.367951,103.83975
AMK-0405,1.368143,103.840007
AMK-0406,1.368366,103.840294
AMK-0407,1.378696,103.874744
AMK-0408,1.36626,103.850354
AMK-0409,1.366651,103.850366
AMK-040A,1.367059,103.847355
AMK-040B,1.36833,103.846503
AMK-040C,1.367128,103.849275
AMK-040D,1.367131,103.84955
AMK-040E,1.366605,103.847528
AMK-040F,1.367993,103.849536
AMK-0410,1.370107,103.836399
AMK-0411,1.370564,103.83577
AMK-0412,1.369317,103.834115
AMK-0413,1.369721,103.836662
AMK-0414,1.367596,103.835003
AMK-0415,1.373539,103.83517
AMK-0416,1.370685,103.834493
AMK-0417,1.369901,103.83413
AMK-0418,1.371832,103.835878
AMK-0419,1.371834,103.835824
AMK-041A,1.373669,103.835635
AMK-041B,1.373461,103.836152
AMK-041C,1.375592,103.837463
AMK-041D,1.375563,103.837569
AMK-041E,1.37558,103.839619
AMK-041F,1.375577,103.839581
AMK-0420,1.374802,103.836372
AMK-0421,1.37503,103.835437
AMK-0422,1.361828,103.854427
AMK-0423,1.364254,103.854156
AMK-0424,1.363954,103.853239
AMK-0425,1.369058,103.833858
AMK-0426,1.376752,103.841759
AMK-0427,1.376722,103.839822
AMK-0428,1.376665,103.836477
AMK-0429,1.375327,103.837982
AMK-042A,1.373884,103.858766
AMK-042B,1.374154,103.856799
AMK-042C,1.374483,103.856471
AMK-042D,1.37353,103.858064
AMK-042E,1.37421,103.858209
AMK-042F,1.374927,103.85616
AMK-0430,1.373353,103.85605
AMK-0431,1.374374,103.856324
AMK-0432,1.374774,103.855926
AMK-0433,1.374705,103.855245
AMK-0434,1.37734,103.83646
AMK-0435,1.372061,103.842205
AMK-0436,1.36515,103.841694
AMK-0437,1.365751,103.843057
AMK-0438,1.370309,103.842265
AMK-0439,1.369955,103.842327
AMK-043A,1.371493,103.841291
AMK-043B,1.37069,103.839468
AMK-043C,1.365782,103.845712
AMK-043D,1.370077,103.837535
AMK-043E,1.371529,103.838752
AMK-043F,1.368368,103.849542
AMK-0440,1.367964,103.849075
AMK-0441,1.38757,103.838236
AMK-0442,1.385945,103.835747
AMK-0443,1.384684,103.837387
AMK-0444,1.384714,103.83648
AMK-0445,1.373695,103.837514
AMK-0446,1.370697,103.836409
AMK-0447,1.37281,103.836774
AMK-0448,1.373929,103.837157
AMK-0449,1.371869,103.836566
AMK-044A,1.37176,103.836395
AMK-044B,1.370067,103.853501
AMK-044C,1.370616,103.849026
AMK-044D,1.389031,103.84368
AMK-044E,1.386086,103.845533
AMK-044F,1.35917,103.854885
AMK-0450,1.371923,103.848477
AMK-0451,1.370868,103.848857
AMK-0452,1.383029,103.842296
AMK-0453,1.382686,103.841951
AMK-0454,1.383416,103.84186
AMK-0455,1.383425,103.842014
AMK-0456,1.383286,103.841214
AMK-0457,1.383373,103.841118
AMK-0458,1.378842,103.837139
AMK-0459,1.391012,103.846466
AMK-045A,1.390228,103.856444
BDK-0001,1.320993,103.912366
BDK-0002,1.337,103.933336
BDK-0003,1.317774,103.908394
BDK-0004,1.32875,103.905553
BDK-0005,1.330898,103.906631
BDK-0006,1.338063,103.93401
BDK-0008,1.321211,103.914838
BDK-0009,1.319743,103.914999
BDK-000A,1.321093,103.905298
BDK-000B,1.315842,103.905816
BDK-000C,1.321962,103.913795
BDK-000D,1.331569,103.909576
BDK-0012,1.324296,103.930209
BDK-0013,1.323674,103.92909
BDK-0015,1.323045,103.944207
BDK-0016,1.316705,103.93329
BDK-0017,1.338285,103.919124
BDK-0018,1.337287,103.921901
BDK-0019,1.31806,103.944748
BDK-001A,1.32129,103.955367
BDK-001B,1.326444,103.951162
BDK-001C,1.326794,103.951182
BDK-001D,1.331459,103.947382
BDK-001E,1.332946,103.947199
BDK-001F,1.333313,103.948687
BDK-0021,1.326815,103.946303
BDK-0022,1.308558,103.910777
BDK-0023,1.309418,103.914174
BDK-0024,1.308272,103.921589
BDK-0025,1.307932,103.921391
BDK-0028,1.313081,103.934059
BDK-0029,1.307776,103.931326
BDK-002B,1.317652,103.945096
BDK-002C,1.338865,103.922729
BDK-002D,1.303498,103.922828
BDK-002E,1.303778,103.920343
BDK-002F,1.305439,103.93071
BDK-0030,1.31603,103.914396
BDK-0031,1.315863,103.914398
BDK-0032,1.325506,103.907061
BDK-0033,1.32409,103.909651
BDK-0034,1.313033,103.917566
BDK-0035,1.323749,103.908222
BDK-0036,1.32382,103.908564
BDK-0037,1.324715,103.9242
BDK-0038,1.32464,103.925036
BDK-0039,1.324203,103.924617
BDK-003A,1.3241,103.925865
BDK-003B,1.324219,103.926342
BDK-003C,1.324718,103.926569
BDK-003D,1.325358,103.926272
BDK-0040,1.32578,103.926415
BDK-0041,1.327149,103.919457
BDK-0042,1.326414,103.919721
BDK-0044,1.327592,103.924693
BDK-0045,1.326789,103.925278
BDK-0046,1.326061,103.922852
BDK-0047,1.323577,103.924482
BDK-0048,1.323117,103.923455
BDK-0049,1.324304,103.923203
BDK-004A,1.325184,103.920091
BDK-004B,1.32581,103.921021
BDK-004C,1.326128,103.921109
BDK-004D,1.32429,103.922731
BDK-004E,1.32426,103.92213
BDK-004F,1.324326,103.921512
BDK-0050,1.327204,103.923342
BDK-0051,1.327452,103.923241
BDK-0052,1.328043,103.923568
BDK-0053,1.327125,103.923748
BDK-0054,1.327511,103.924048
BDK-0055,1.327798,103.923804
BDK-0056,1.32746,103.926272
BDK-0057,1.328018,103.926318
BDK-0058,1.328408,103.925944
BDK-0059,1.328926,103.925406
BDK-005A,1.328614,103.924299
BDK-005B,1.329155,103.922881
BDK-005C,1.328782,103.921353
BDK-005D,1.329386,103.92168
BDK-005E,1.325423,103.910847
BDK-005F,1.326038,103.910662
BDK-0060,1.32592,103.909758
BDK-0061,1.325377,103.909866
BDK-0062,1.324529,103.910247
BDK-0063,1.324788,103.91086
BDK-0064,1.32346,103.910927
BDK-0065,1.324364,103.91086
BDK-0066,1.323625,103.911203
BDK-0067,1.323265,103.911843
BDK-0068,1.32282,103.91129
BDK-0069,1.322914,103.911594
BDK-006A,1.322601,103.92361
BDK-006B,1.337395,103.921989
BDK-006C,1.323606,103.935503
BDK-006D,1.321918,103.939171
BDK-006E,1.323162,103.941292
BDK-006F,1.331336,103.939723
BDK-0070,1.333196,103.938982
BDK-0071,1.329297,103.939472
BDK-0072,1.327674,103.939182
BDK-0073,1.328559,103.940203
BDK-0074,1.333237,103.936787
BDK-0075,1.331897,103.934755
BDK-0076,1.325908,103.930099
BDK-0077,1.326574,103.931114
BDK-0079,1.325575,103.932456
BDK-007A,1.327395,103.933599
BDK-007B,1.328569,103.932586
BDK-007C,1.325149,103.933185
BDK-007D,1.325024,103.94271
BDK-007E,1.335346,103.909256
BDK-007F,1.324323,103.934893
BDK-0080,1.331576,103.935137
BDK-0081,1.329123,103.924596
BDK-0082,1.330806,103.924445
BDK-0083,1.332886,103.926577
BDK-0084,1.332162,103.933976
BDK-0085,1.30974,103.911832
BDK-0086,1.337238,103.919558
BDK-0087,1.336193,103.918828
BDK-0088,1.33546,103.922999
BDK-0089,1.336349,103.922474
BDK-008A,1.337736,103.924751
BDK-008B,1.33704,103.92539
BDK-008C,1.335908,103.924602
BDK-008D,1.336925,103.929499
BDK-008E,1.337417,103.929058
BDK-008F,1.337521,103.92146
BDK-0090,1.336848,103.921907
BDK-0091,1.336515,103.921006
BDK-0092,1.330255,103.909221
BDK-0094,1.331958,103.910401
BDK-0095,1.332295,103.911626
BDK-0096,1.33476,103.913148
BDK-0097,1.334232,103.911977
BDK-0098,1.336024,103.91248
BDK-0099,1.329938,103.911424
BDK-009A,1.331534,103.913862
BDK-009B,1.331847,103.915028
BDK-009C,1.333006,103.91647
BDK-009D,1.333717,103.91638
BDK-009E,1.334243,103.914626
BDK-009F,1.3327,103.914
BDK-00A1,1.330995,103.903856
BDK-00A2,1.330714,103.905378
BDK-00A3,1.331956,103.905626
BDK-00A4,1.33258,103.907527
BDK-00A5,1.333794,103.907014
BDK-00A6,1.332503,103.908211
BDK-00A8,1.331742,103.933274
BDK-00A9,1.332047,103.933658
BDK-00AA,1.333349,103.932457
BDK-00AB,1.333294,103.92885
BDK-00AC,1.330969,103.929974
BDK-00AD,1.331569,103.929219
BDK-00AE,1.330395,103.92787
BDK-00AF,1.330707,103.927193
BDK-00B0,1.334868,103.930834
BDK-00B2,1.334176,103.926892
BDK-00B3,1.334155,103.925242
BDK-00B4,1.333182,103.924186
BDK-00B5,1.333488,103.92306
BDK-00B6,1.33056,103.924378
BDK-00B7,1.329906,103.924953
BDK-00B8,1.332696,103.926607
BDK-00B9,1.332894,103.928001
BDK-00BA,1.332713,103.922684
BDK-00BB,1.336441,103.933054
BDK-00BC,1.317259,103.918282
BDK-00BD,1.320294,103.912938
BDK-00BE,1.319497,103.927758
BDK-00BF,1.323891,103.928236
BDK-00C0,1.327542,103.91453
BDK-00C1,1.339554,103.934417
BDK-00C2,1.338484,103.933195
BDK-00C3,1.341798,103.932533
BDK-00C4,1.30302,103.921602
BDK-00C5,1.304814,103.928837
BDK-00C7,1.308356,103.939707
BDK-00C9,1.31447,103.961367
BDK-00CA,1.328329,103.929959
BDK-00CB,1.335952,103.935699
BDK-00CD,1.326699,103.928962
BDK-00CE,1.336012,103.938134
BDK-00CF,1.336596,103.897666
BDK-00D0,1.313928,103.940266
BDK-00D1,1.337005,103.901041
BDK-00D2,1.312257,103.92325
BDK-00D3,1.336584,103.93367
BDK-00D4,1.336557,103.933602
BDK-00D5,1.336364,103.93268
BDK-00D6,1.336393,103.932755
BDK-00D7,1.3342,103.918982
BDK-00D8,1.335006,103.918148
BDK-00D9,1.334455,103.917882
BDK-00DA,1.334358,103.917776
BDK-00DB,1.335317,103.909367
BDK-00DC,1.334868,103.908885
BDK-00DD,1.326538,103.946052
BDK-00DE,1.326564,103.94582
BDK-00DF,1.327653,103.945812
BDK-00E0,1.327548,103.94613
BDK-00E1,1.327504,103.945799
BDK-00E2,1.327598,103.94625
BDK-00E3,1.323588,103.92945
BDK-00E4,1.323527,103.929122
BDK-00E5,1.324393,103.930808
BDK-00E8,1.32128,103.913527
BDK-00E9,1.321034,103.912361
BDK-00EB,1.320866,103.912243
BDK-00EC,1.340253,103.9099
BDK-00ED,1.320986,103.91233
BDK-00EE,1.321375,103.948393
BDK-00EF,1.325487,103.910878
BDK-00F0,1.325843,103.910649
BDK-00F1,1.325977,103.910814
BDK-00F2,1.325887,103.909705
BDK-00F3,1.325344,103.90989
BDK-00F4,1.325341,103.909842
BDK-00F5,1.324555,103.909957
BDK-00F6,1.324824,103.910117
BDK-00F7,1.324775,103.910855
BDK-00F8,1.324726,103.910915
BDK-00F9,1.323496,103.910968
BDK-00FA,1.324324,103.910787
BDK-00FB,1.324244,103.910634
BDK-00FC,1.323598,103.91128
BDK-00FD,1.323562,103.911698
BDK-00FF,1.323244,103.911843
BDK-0100,1.323222,103.912269
BDK-0101,1.322823,103.911333
BDK-0102,1.323138,103.911271
BDK-0103,1.322872,103.911297
BDK-0104,1.322779,103.911728
BDK-0105,1.322863,103.911706
BDK-0106,1.330577,103.905227
BDK-0107,1.330163,103.904846
BDK-0108,1.33084,103.904875
BDK-0109,1.331134,103.904638
BDK-010A,1.330984,103.90385
BDK-010B,1.331556,103.904307
BDK-010C,1.33181,103.904588
BDK-010D,1.33212,103.904927
BDK-010E,1.332083,103.905102
BDK-010F,1.331477,103.90543
BDK-0110,1.331154,103.905474
BDK-0111,1.331076,103.905863
BDK-0112,1.330737,103.905401
BDK-0113,1.331711,103.90662
BDK-0114,1.331223,103.906135
BDK-0115,1.331721,103.905713
BDK-0116,1.33222,103.905447
BDK-0117,1.332435,103.906234
BDK-0118,1.332102,103.907138
BDK-0119,1.332642,103.907852
BDK-011A,1.333219,103.907498
BDK-011B,1.332894,103.906799
BDK-011C,1.333214,103.906544
BDK-011D,1.333754,103.907612
BDK-011E,1.333859,103.907128
BDK-011F,1.333749,103.90633
BDK-0120,1.333597,103.906606
BDK-0121,1.334053,103.906194
BDK-0122,1.334332,103.906382
BDK-0123,1.334373,103.907977
BDK-0124,1.334468,103.908415
BDK-0125,1.334578,103.908874
BDK-0126,1.334221,103.908932
BDK-0127,1.334116,103.907951
BDK-0128,1.333649,103.90803
BDK-0129,1.333712,103.909072
BDK-012A,1.333329,103.909166
BDK-012B,1.333083,103.908353
BDK-012C,1.333371,103.908374
BDK-012D,1.332794,103.908254
BDK-012E,1.332432,103.909056
BDK-012F,1.320799,103.933267
BDK-0130,1.320937,103.93421
BDK-0131,1.32086,103.933675
BDK-0132,1.320887,103.933798
BDK-0133,1.320935,103.934129
BDK-0134,1.321226,103.933053
BDK-0135,1.321214,103.932917
BDK-0136,1.321339,103.9336
BDK-0137,1.321352,103.93369
BDK-0138,1.32187,103.932743
BDK-0139,1.32202,103.933534
BDK-013A,1.322006,103.933469
BDK-013B,1.321958,103.933078
BDK-013C,1.321989,103.933348
BDK-013D,1.32189,103.932828
BDK-013E,1.322379,103.932947
BDK-013F,1.322398,103.933026
BDK-0140,1.322423,103.933144
BDK-0141,1.322456,103.933373
BDK-0142,1.322511,103.93335
BDK-0143,1.322513,103.933586
BDK-0144,1.322538,103.933711
BDK-0145,1.322448,103.933278
BDK-0146,1.322494,103.933527
BDK-0147,1.322224,103.93432
BDK-0148,1.322119,103.934412
BDK-0149,1.321792,103.934221
BDK-014A,1.32192,103.934202
BDK-014B,1.322081,103.934239
BDK-014C,1.322358,103.934566
BDK-014D,1.322265,103.935132
BDK-014E,1.322213,103.934851
BDK-014F,1.322286,103.935276
BDK-0150,1.322249,103.934747
BDK-0151,1.322257,103.935201
BDK-0152,1.322163,103.934691
BDK-0153,1.322929,103.93552
BDK-0154,1.322649,103.935307
BDK-0155,1.32242,103.935301
BDK-0156,1.322875,103.936354
BDK-0157,1.32277,103.935971
BDK-0158,1.322772,103.935884
BDK-0159,1.322944,103.936261
BDK-015A,1.322934,103.936134
BDK-015B,1.322758,103.93579
BDK-015C,1.322984,103.93695
BDK-015E,1.321094,103.936562
BDK-015F,1.32113,103.937181
BDK-0160,1.321174,103.937322
BDK-0161,1.321015,103.936496
BDK-0162,1.320575,103.937106
BDK-0163,1.320533,103.936629
BDK-0164,1.321379,103.936252
BDK-0165,1.320803,103.934897
BDK-0166,1.321019,103.935948
BDK-0167,1.32088,103.935072
BDK-0168,1.320885,103.935274
BDK-0169,1.320914,103.935434
BDK-016A,1.320935,103.935603
BDK-016B,1.320973,103.935761
BDK-016C,1.320702,103.935297
BDK-016D,1.320294,103.935078
BDK-016E,1.320675,103.935147
BDK-016F,1.320506,103.935041
BDK-0170,1.319825,103.935297
BDK-0171,1.32004,103.935124
BDK-0172,1.321274,103.934608
BDK-0173,1.319806,103.934166
BDK-0174,1.319846,103.93435
BDK-0175,1.320005,103.933613
BDK-0176,1.319854,103.933629
BDK-0177,1.320051,103.933817
BDK-0178,1.320187,103.933044
BDK-0179,1.320221,103.933252
BDK-017A,1.320053,103.933076
BDK-017B,1.320089,103.93328
BDK-017C,1.322863,103.933026
BDK-017D,1.322814,103.93288
BDK-017E,1.322802,103.932747
BDK-017F,1.322789,103.93267
BDK-0180,1.323359,103.933109
BDK-0181,1.323252,103.932597
BDK-0182,1.323353,103.932986
BDK-0183,1.324204,103.933234
BDK-0184,1.324757,103.922827
BDK-0185,1.323357,103.923795
BDK-0186,1.324323,103.923532
BDK-0187,1.32373,103.935382
BDK-0188,1.323766,103.935253
BDK-0189,1.323734,103.935016
BDK-018A,1.323763,103.935137
BDK-018B,1.323698,103.934818
BDK-018C,1.323625,103.934537
BDK-018D,1.324852,103.924296
BDK-018E,1.324538,103.925232
BDK-018F,1.323036,103.938113
BDK-0190,1.322964,103.938129
BDK-0191,1.323052,103.9382
BDK-0192,1.322977,103.938219
BDK-0193,1.323088,103.938068
BDK-0194,1.322734,103.937885
BDK-0195,1.322676,103.937853
BDK-0196,1.32258,103.937787
BDK-0197,1.322607,103.937861
BDK-0198,1.323745,103.92478
BDK-0199,1.323927,103.925913
BDK-019A,1.323956,103.925744
BDK-019B,1.322807,103.938948
BDK-019C,1.322783,103.938805
BDK-019D,1.322825,103.939064
BDK-019E,1.324245,103.92634
BDK-019F,1.324129,103.926311
BDK-01A0,1.322119,103.938669
BDK-01A1,1.322009,103.938052
BDK-01A2,1.322057,103.938282
BDK-01A3,1.322097,103.938561
BDK-01A4,1.321985,103.93792
BDK-01A5,1.322033,103.938176
BDK-01A6,1.322151,103.938812
BDK-01A7,1.322236,103.939321
BDK-01A8,1.3223,103.939629
BDK-01A9,1.322353,103.939904
BDK-01AA,1.324769,103.926586
BDK-01AB,1.324753,103.926668
BDK-01AC,1.322281,103.939541
BDK-01AD,1.322417,103.940214
BDK-01AE,1.321689,103.938778
BDK-01AF,1.321676,103.938638
BDK-01B0,1.321639,103.938497
BDK-01B1,1.321585,103.938227
BDK-01B2,1.321559,103.938081
BDK-01B3,1.325567,103.925646
BDK-01B4,1.321713,103.938903
BDK-01B5,1.32194,103.939968
BDK-01B6,1.321881,103.939719
BDK-01B7,1.321828,103.939494
BDK-01B8,1.32531,103.925937
BDK-01B9,1.32198,103.94019
BDK-01BA,1.325224,103.926372
BDK-01BB,1.325942,103.925777
BDK-01BC,1.32598,103.925556
BDK-01BD,1.320975,103.938651
BDK-01BE,1.320801,103.938799
BDK-01BF,1.320822,103.939075
BDK-01C0,1.326285,103.926093
BDK-01C1,1.326335,103.925851
BDK-01C2,1.321417,103.939804
BDK-01C3,1.32146,103.940002
